clone_a,clone_b,batch,n_a,n_b,sinkhorn,energy
E7.5-R1-C2,E9.5-R1-C3,6,182,23865,78.3590087890625,4.938870429992676
E7.5-R1-C2,E9.5-R1-C3,7,182,23865,76.56570434570312,4.83563232421875
E7.5-R1-C2,E9.5-R1-C3,8,182,23865,81.61067199707031,5.1982598304748535
E7.5-R1-C2,E9.5-R1-C3,9,182,23865,73.92604064941406,5.25051212310791
E7.5-R1-C2,E9.5-R1-C3,10,182,23865,99.02973937988281,5.640660285949707
E7.5-R1-C2,E9.5-R1-C3,11,182,23865,88.10929870605469,5.680262565612793
E7.5-R1-C2,E9.5-R1-C3,12,182,23865,88.20516967773438,5.214079856872559
E7.5-R1-C2,E9.5-R1-C3,13,182,23865,75.358154296875,4.698044776916504
E7.5-R1-C2,E9.5-R1-C3,14,182,23865,73.85862731933594,4.912317752838135
E7.5-R1-C2,E9.5-R1-C3,15,182,23865,75.26376342773438,4.235960960388184
E7.5-R1-C2,E9.5-R1-C3,16,182,23865,70.59798431396484,4.359122276306152
E7.5-R1-C2,E9.5-R1-C3,17,182,23865,85.76346588134766,5.903220176696777
E7.5-R1-C2,E9.5-R1-C3,18,182,23865,82.24130249023438,5.560139179229736
E7.5-R1-C2,E9.5-R1-C3,19,182,23865,82.48570251464844,5.618313789367676
E7.5-R1-C2,E9.5-R1-C3,20,182,23865,88.95475769042969,5.668886184692383
E7.5-R1-C2,E9.5-R1-C3,21,182,23865,76.30354309082031,4.403826713562012
E7.5-R1-C2,E9.5-R1-C3,22,182,23865,88.76591491699219,5.084053993225098
E7.5-R1-C2,E9.5-R1-C3,23,182,23865,77.86674499511719,4.362715721130371
E7.5-R1-C2,E9.5-R1-C3,24,182,23865,70.258544921875,4.343531608581543
E7.5-R1-C2,E9.5-R1-C3,25,182,23865,87.89654541015625,5.399923324584961
E7.5-R1-C2,E9.5-R1-C3,26,182,23865,79.38225555419922,4.211731910705566
E7.5-R1-C2,E9.5-R1-C3,27,182,23865,73.29962921142578,4.9018778800964355
E7.5-R1-C2,E9.5-R1-C3,28,182,23865,77.16632080078125,5.250240325927734
E7.5-R1-C2,E9.5-R1-C3,29,182,23865,74.72552490234375,4.641970634460449
E7.5-R1-C2,E9.5-R1-C3,30,182,23865,80.82428741455078,5.080951690673828
E7.5-R1-C2,E9.5-R1-C3,31,182,23865,78.19752502441406,6.360580921173096
E7.5-R1-C2,E9.5-R1-C3,32,182,23865,82.55131530761719,5.883437633514404
E7.5-R1-C2,E9.5-R1-C3,33,182,23865,94.26885986328125,5.601430892944336
E7.5-R1-C2,E9.5-R1-C3,34,182,23865,77.62530517578125,5.144042491912842
E7.5-R1-C2,E9.5-R1-C3,35,182,23865,91.26419067382812,6.625125408172607
E7.5-R1-C2,E9.5-R1-C3,36,182,23865,77.640869140625,6.1028642654418945
E7.5-R1-C2,E9.5-R1-C3,37,182,23865,78.8780746459961,5.865093231201172
E7.5-R1-C2,E9.5-R1-C3,38,182,23865,73.72555541992188,5.710805892944336
E7.5-R1-C2,E9.5-R1-C3,39,182,23865,98.28563690185547,6.041181564331055
E7.5-R1-C2,E9.5-R1-C3,40,182,23865,72.2005615234375,4.5454936027526855
E7.5-R1-C2,E9.5-R1-C3,41,182,23865,87.8745346069336,5.190822601318359
E7.5-R1-C2,E9.5-R1-C3,42,182,23865,97.13945007324219,5.737112998962402
E7.5-R1-C2,E9.5-R1-C3,43,182,23865,81.29815673828125,5.510571479797363
E7.5-R1-C2,E9.5-R1-C3,44,182,23865,82.65777587890625,6.4097795486450195
E7.5-R1-C2,E9.5-R1-C3,45,182,23865,81.37051391601562,5.391918182373047
E7.5-R1-C2,E9.5-R1-C3,46,182,23865,82.34942626953125,5.510726451873779
E7.5-R1-C2,E9.5-R1-C3,47,182,23865,66.42462158203125,5.329425811767578
E7.5-R1-C2,E9.5-R1-C3,48,182,23865,72.31509399414062,5.173701286315918
E7.5-R1-C2,E9.5-R1-C3,49,182,23865,86.80023193359375,5.715604305267334
E7.5-R1-C2,E9.5-R2-C2,0,182,118530,80.15949249267578,5.226613998413086
E7.5-R1-C2,E9.5-R2-C2,1,182,118530,84.9863510131836,5.434691429138184
E7.5-R1-C2,E9.5-R2-C2,2,182,118530,92.12158203125,5.55246639251709
E7.5-R1-C2,E9.5-R2-C2,3,182,118530,78.8515625,5.113486289978027
E7.5-R1-C2,E9.5-R2-C2,4,182,118530,73.26971435546875,4.68267297744751
E7.5-R1-C2,E9.5-R2-C2,5,182,118530,82.71100616455078,5.360406875610352
E7.5-R1-C2,E9.5-R2-C2,6,182,118530,89.48194122314453,5.295814514160156
E7.5-R1-C2,E9.5-R2-C2,7,182,118530,76.92706298828125,5.046650409698486
E7.5-R1-C2,E9.5-R2-C2,8,182,118530,92.41921997070312,5.895246505737305
E7.5-R1-C2,E9.5-R2-C2,9,182,118530,84.26957702636719,5.790522575378418
E7.5-R1-C2,E9.5-R2-C2,10,182,118530,74.73432922363281,4.599946022033691
E7.5-R1-C2,E9.5-R2-C2,11,182,118530,85.474365234375,5.786776542663574
E7.5-R1-C2,E9.5-R2-C2,12,182,118530,88.34385681152344,5.111656188964844
E7.5-R1-C2,E9.5-R2-C2,13,182,118530,97.58793640136719,5.544745445251465
E7.5-R1-C2,E9.5-R2-C2,14,182,118530,83.50956726074219,6.077640533447266
E7.5-R1-C2,E9.5-R2-C2,15,182,118530,94.52935791015625,6.835343837738037
E7.5-R1-C2,E9.5-R2-C2,16,182,118530,75.72073364257812,4.988199710845947
E7.5-R1-C2,E9.5-R2-C2,17,182,118530,74.70372009277344,4.601167678833008
E7.5-R1-C2,E9.5-R2-C2,18,182,118530,78.31483459472656,4.634129524230957
E7.5-R1-C2,E9.5-R2-C2,19,182,118530,89.2544937133789,5.306262969970703
E7.5-R1-C2,E9.5-R2-C2,20,182,118530,75.55796813964844,4.837690830230713
E7.5-R1-C2,E9.5-R2-C2,21,182,118530,80.40015411376953,4.861578941345215
E7.5-R1-C2,E9.5-R2-C2,22,182,118530,71.75153350830078,4.270447731018066
E7.5-R1-C2,E9.5-R2-C2,23,182,118530,80.55999755859375,4.537605285644531
E7.5-R1-C2,E9.5-R2-C2,24,182,118530,82.41497802734375,5.124425888061523
E7.5-R1-C2,E9.5-R2-C2,25,182,118530,77.36285400390625,4.7176513671875
E7.5-R1-C2,E9.5-R2-C2,26,182,118530,85.91279602050781,5.79994010925293
E7.5-R1-C2,E9.5-R2-C2,27,182,118530,91.16629028320312,5.242409706115723
E7.5-R1-C2,E9.5-R2-C2,28,182,118530,90.60676574707031,4.641444206237793
E7.5-R1-C2,E9.5-R2-C2,29,182,118530,83.58794403076172,4.9372663497924805
E7.5-R1-C2,E9.5-R2-C2,30,182,118530,67.36677551269531,4.43916130065918
E7.5-R1-C2,E9.5-R2-C2,31,182,118530,98.1121597290039,6.43336296081543
E7.5-R1-C2,E9.5-R2-C2,32,182,118530,77.64077758789062,4.682013511657715
E7.5-R1-C2,E9.5-R2-C2,33,182,118530,80.43480682373047,5.865331649780273
E7.5-R1-C2,E9.5-R2-C2,34,182,118530,86.77848815917969,6.555534839630127
E7.5-R1-C2,E9.5-R2-C2,35,182,118530,85.8997573852539,5.803744316101074
E7.5-R1-C2,E9.5-R2-C2,36,182,118530,80.69160461425781,4.7327880859375
E7.5-R1-C2,E9.5-R2-C2,37,182,118530,94.62731170654297,5.653785705566406
E7.5-R1-C2,E9.5-R2-C2,38,182,118530,89.40756225585938,5.207901954650879
E7.5-R1-C2,E9.5-R2-C2,39,182,118530,77.23696899414062,4.440791130065918
E7.5-R1-C2,E9.5-R2-C2,40,182,118530,79.4698715209961,5.7866010665893555
E7.5-R1-C2,E9.5-R2-C2,41,182,118530,83.85342407226562,4.761255264282227
E7.5-R1-C2,E9.5-R2-C2,42,182,118530,76.91667938232422,5.312594890594482
E7.5-R1-C2,E9.5-R2-C2,43,182,118530,76.7224349975586,4.61097526550293
E7.5-R1-C2,E9.5-R2-C2,44,182,118530,78.99479675292969,5.445683479309082
E7.5-R1-C2,E9.5-R2-C2,45,182,118530,83.42791748046875,5.75600004196167
E7.5-R1-C2,E9.5-R2-C2,46,182,118530,91.59139251708984,5.284318923950195
E7.5-R1-C2,E9.5-R2-C2,47,182,118530,83.00228881835938,5.488369464874268
E7.5-R1-C2,E9.5-R2-C2,48,182,118530,79.97528839111328,4.766791343688965
E7.5-R1-C2,E9.5-R2-C2,49,182,118530,85.37692260742188,5.9647979736328125
E7.5-R1-C2,E9.5-R2-C1,0,182,124785,81.26163482666016,5.27940559387207
E7.5-R1-C2,E9.5-R2-C1,1,182,124785,82.26226806640625,5.416945934295654
E7.5-R1-C2,E9.5-R2-C1,2,182,124785,83.38925170898438,5.439704895019531
E7.5-R1-C2,E9.5-R2-C1,3,182,124785,100.54249572753906,5.693178176879883
E7.5-R1-C2,E9.5-R2-C1,4,182,124785,95.46673583984375,5.743624687194824
E7.5-R1-C2,E9.5-R2-C1,5,182,124785,87.85527038574219,5.500248908996582
E7.5-R1-C2,E9.5-R2-C1,6,182,124785,78.92518615722656,5.390556335449219
E7.5-R1-C2,E9.5-R2-C1,7,182,124785,95.41487121582031,5.503313064575195
E7.5-R1-C2,E9.5-R2-C1,8,182,124785,74.73503112792969,4.618165969848633
E7.5-R1-C2,E9.5-R2-C1,9,182,124785,76.4000244140625,4.102558135986328
E7.5-R1-C2,E9.5-R2-C1,10,182,124785,77.31128692626953,5.388328552246094
E7.5-R1-C2,E9.5-R2-C1,11,182,124785,77.95033264160156,5.019721508026123
E7.5-R1-C2,E9.5-R2-C1,12,182,124785,77.56707763671875,4.750436782836914
E7.5-R1-C2,E9.5-R2-C1,13,182,124785,71.49299621582031,5.265698432922363
E7.5-R1-C2,E9.5-R2-C1,14,182,124785,80.36284637451172,5.486889839172363
E7.5-R1-C2,E9.5-R2-C1,15,182,124785,86.88800048828125,5.782722473144531
E7.5-R1-C2,E9.5-R2-C1,16,182,124785,81.34718322753906,5.733297348022461
E7.5-R1-C2,E9.5-R2-C1,17,182,124785,86.77706909179688,5.507632255554199
E7.5-R1-C2,E9.5-R2-C1,18,182,124785,101.29893493652344,5.390804290771484
E7.5-R1-C2,E9.5-R2-C1,19,182,124785,67.17317962646484,4.191089153289795
E7.5-R1-C2,E9.5-R2-C1,20,182,124785,79.21031188964844,4.795926094055176
E7.5-R1-C2,E9.5-R2-C1,21,182,124785,83.28325653076172,5.306062698364258
E7.5-R1-C2,E9.5-R2-C1,22,182,124785,84.44146728515625,4.251909255981445
E7.5-R1-C2,E9.5-R2-C1,23,182,124785,96.33213806152344,5.317399978637695
E7.5-R1-C2,E9.5-R2-C1,24,182,124785,88.9148941040039,5.213515281677246
E7.5-R1-C2,E9.5-R2-C1,25,182,124785,77.43235778808594,4.476551055908203
E7.5-R1-C2,E9.5-R2-C1,26,182,124785,92.51213073730469,6.347814559936523
E7.5-R1-C2,E9.5-R2-C1,27,182,124785,84.04959106445312,5.299022674560547
E7.5-R1-C2,E9.5-R2-C1,28,182,124785,81.38534545898438,4.877671241760254
E7.5-R1-C2,E9.5-R2-C1,29,182,124785,87.04679107666016,5.490205764770508
E7.5-R1-C2,E9.5-R2-C1,30,182,124785,81.69446563720703,4.660539627075195
E7.5-R1-C2,E9.5-R2-C1,31,182,124785,76.80989074707031,4.167721748352051
E7.5-R1-C2,E9.5-R2-C1,32,182,124785,83.44927978515625,5.443084716796875
E7.5-R1-C2,E9.5-R2-C1,33,182,124785,80.6861572265625,5.395813941955566
E7.5-R1-C2,E9.5-R2-C1,34,182,124785,91.85874938964844,6.051392555236816
E7.5-R1-C2,E9.5-R2-C1,35,182,124785,76.49405670166016,5.126607894897461
E7.5-R1-C2,E9.5-R2-C1,36,182,124785,75.88539123535156,5.35656213760376
E7.5-R1-C2,E9.5-R2-C1,37,182,124785,89.19017791748047,5.506531715393066
E7.5-R1-C2,E9.5-R2-C1,38,182,124785,85.16212463378906,5.398392677307129
E7.5-R1-C2,E9.5-R2-C1,39,182,124785,87.96700286865234,5.506891250610352
E7.5-R1-C2,E9.5-R2-C1,40,182,124785,70.62198638916016,4.447925090789795
E7.5-R1-C2,E9.5-R2-C1,41,182,124785,103.15618896484375,6.607234954833984
E7.5-R1-C2,E9.5-R2-C1,42,182,124785,82.20462036132812,4.906351089477539
E7.5-R1-C2,E9.5-R2-C1,43,182,124785,73.46127319335938,4.75594425201416
E7.5-R1-C2,E9.5-R2-C1,44,182,124785,76.13970947265625,6.4600443840026855
E7.5-R1-C2,E9.5-R2-C1,45,182,124785,82.38729095458984,5.105795860290527
E7.5-R1-C2,E9.5-R2-C1,46,182,124785,81.44743347167969,5.091666221618652
E7.5-R1-C2,E9.5-R2-C1,47,182,124785,76.92266082763672,6.1168084144592285
E7.5-R1-C2,E9.5-R2-C1,48,182,124785,83.43364715576172,5.620926856994629
E7.5-R1-C2,E9.5-R2-C1,49,182,124785,88.80316162109375,5.976737022399902
E7.5-R1-C2,E9.5-R2-C3,0,182,3074,82.52999877929688,5.273691177368164
E7.5-R1-C2,E9.5-R2-C3,1,182,3074,79.3216552734375,5.331154823303223
E7.5-R1-C2,E9.5-R2-C3,2,182,3074,95.87216186523438,6.05960750579834
E7.5-R1-C2,E9.5-R2-C3,3,182,3074,86.38645935058594,5.400421142578125
E7.5-R1-C2,E9.5-R2-C3,4,182,3074,83.98200988769531,5.296296119689941
E7.5-R1-C2,E9.5-R2-C3,5,182,3074,99.84054565429688,5.836592674255371
E7.5-R1-C2,E9.5-R2-C3,6,182,3074,90.38104248046875,5.5667314529418945
E7.5-R1-C2,E9.5-R2-C3,7,182,3074,72.47883605957031,4.704650402069092
E7.5-R1-C2,E9.5-R2-C3,8,182,3074,77.55288696289062,4.819923400878906
E7.5-R1-C2,E9.5-R2-C3,9,182,3074,84.8681869506836,5.242173194885254
E7.5-R1-C2,E9.5-R2-C3,10,182,3074,108.17460632324219,6.5868730545043945
E7.5-R1-C2,E9.5-R2-C3,11,182,3074,83.69358825683594,5.0358686447143555
E7.5-R1-C2,E9.5-R2-C3,12,182,3074,90.59619140625,5.690918922424316
E7.5-R1-C2,E9.5-R2-C3,13,182,3074,85.08470916748047,5.4802446365356445
E7.5-R1-C2,E9.5-R2-C3,14,182,3074,79.56919860839844,4.899049758911133
E7.5-R1-C2,E9.5-R2-C3,15,182,3074,78.17135620117188,5.564687728881836
E7.5-R1-C2,E9.5-R2-C3,16,182,3074,69.95149993896484,4.664434909820557
E7.5-R1-C2,E9.5-R2-C3,17,182,3074,80.53744506835938,5.156064033508301
E7.5-R1-C2,E9.5-R2-C3,18,182,3074,88.15845489501953,5.758902549743652
E7.5-R1-C2,E9.5-R2-C3,19,182,3074,78.46430969238281,4.083924293518066
E7.5-R1-C2,E9.5-R2-C3,20,182,3074,75.40186309814453,4.482213973999023
E7.5-R1-C2,E9.5-R2-C3,21,182,3074,72.29000854492188,4.569167137145996
E7.5-R1-C2,E9.5-R2-C3,22,182,3074,85.54045104980469,4.767529487609863
E7.5-R1-C2,E9.5-R2-C3,23,182,3074,85.62843322753906,4.973666191101074
E7.5-R1-C2,E9.5-R2-C3,24,182,3074,90.06800079345703,5.9192657470703125
E7.5-R1-C2,E9.5-R2-C3,25,182,3074,92.6513671875,5.189180374145508
E7.5-R1-C2,E9.5-R2-C3,26,182,3074,81.54544067382812,5.164401054382324
E7.5-R1-C2,E9.5-R2-C3,27,182,3074,96.96989440917969,6.96024751663208
E7.5-R1-C2,E9.5-R2-C3,28,182,3074,74.94895935058594,4.342310905456543
E7.5-R1-C2,E9.5-R2-C3,29,182,3074,95.77253723144531,5.14969539642334
E7.5-R1-C2,E9.5-R2-C3,30,182,3074,83.98001861572266,5.321849822998047
E7.5-R1-C2,E9.5-R2-C3,31,182,3074,103.24067687988281,6.0200300216674805
E7.5-R1-C2,E9.5-R2-C3,32,182,3074,79.09967041015625,5.316091537475586
E7.5-R1-C2,E9.5-R2-C3,33,182,3074,77.2014389038086,5.6494364738464355
E7.5-R1-C2,E9.5-R2-C3,34,182,3074,83.3434066772461,5.652665138244629
E7.5-R1-C2,E9.5-R2-C3,35,182,3074,84.19586181640625,6.107180595397949
E7.5-R1-C2,E9.5-R2-C3,36,182,3074,88.54814910888672,5.938434600830078
E7.5-R1-C2,E9.5-R2-C3,37,182,3074,86.88813781738281,5.841859340667725
E7.5-R1-C2,E9.5-R2-C3,38,182,3074,76.81536865234375,4.841850280761719
E7.5-R1-C2,E9.5-R2-C3,39,182,3074,81.5343017578125,5.708698272705078
E7.5-R1-C2,E9.5-R2-C3,40,182,3074,94.26618957519531,6.365694046020508
E7.5-R1-C2,E9.5-R2-C3,41,182,3074,78.63035583496094,4.969180107116699
E7.5-R1-C2,E9.5-R2-C3,42,182,3074,81.96603393554688,4.97159481048584
E7.5-R1-C2,E9.5-R2-C3,43,182,3074,88.04574584960938,6.216512680053711
E7.5-R1-C2,E9.5-R2-C3,44,182,3074,78.33716583251953,4.924350738525391
E7.5-R1-C2,E9.5-R2-C3,45,182,3074,91.00276947021484,6.033330917358398
E7.5-R1-C2,E9.5-R2-C3,46,182,3074,98.10093688964844,5.419795036315918
E7.5-R1-C2,E9.5-R2-C3,47,182,3074,83.94886016845703,5.798855781555176
E7.5-R1-C2,E9.5-R2-C3,48,182,3074,71.51034545898438,4.610773086547852
E7.5-R1-C2,E9.5-R2-C3,49,182,3074,74.88803100585938,5.140384674072266
E7.5-R1-C2,E9.5-R3-C2,0,182,124534,70.83172607421875,4.749966621398926
E7.5-R1-C2,E9.5-R3-C2,1,182,124534,86.82223510742188,6.204037666320801
E7.5-R1-C2,E9.5-R3-C2,2,182,124534,80.50358581542969,5.1298675537109375
E7.5-R1-C2,E9.5-R3-C2,3,182,124534,87.92230224609375,5.488743782043457
E7.5-R1-C2,E9.5-R3-C2,4,182,124534,80.40213012695312,5.135913848876953
E7.5-R1-C2,E9.5-R3-C2,5,182,124534,84.85206604003906,5.701306343078613
E7.5-R1-C2,E9.5-R3-C2,6,182,124534,78.61224365234375,4.268810272216797
E7.5-R1-C2,E9.5-R3-C2,7,182,124534,77.28683471679688,4.955759525299072
E7.5-R1-C2,E9.5-R3-C2,8,182,124534,77.28773498535156,4.743253707885742
E7.5-R1-C2,E9.5-R3-C2,9,182,124534,84.54015350341797,5.054875373840332
E7.5-R1-C2,E9.5-R3-C2,10,182,124534,74.37478637695312,4.957396030426025
E7.5-R1-C2,E9.5-R3-C2,11,182,124534,98.83552551269531,6.447361946105957
E7.5-R1-C2,E9.5-R3-C2,12,182,124534,73.85026550292969,5.425788402557373
E7.5-R1-C2,E9.5-R3-C2,13,182,124534,103.0037841796875,5.777700424194336
E7.5-R1-C2,E9.5-R3-C2,14,182,124534,75.87266540527344,4.396415710449219
E7.5-R1-C2,E9.5-R3-C2,15,182,124534,90.11258697509766,5.632497787475586
E7.5-R1-C2,E9.5-R3-C2,16,182,124534,83.01193237304688,5.506103515625
E7.5-R1-C2,E9.5-R3-C2,17,182,124534,72.20796966552734,4.633421897888184
E7.5-R1-C2,E9.5-R3-C2,18,182,124534,85.7813491821289,5.934149265289307
E7.5-R1-C2,E9.5-R3-C2,19,182,124534,75.13848876953125,5.80270528793335
E7.5-R1-C2,E9.5-R3-C2,20,182,124534,83.20880126953125,5.35850715637207
E7.5-R1-C2,E9.5-R3-C2,21,182,124534,79.79407501220703,5.041548728942871
E7.5-R1-C2,E9.5-R3-C2,22,182,124534,76.76507568359375,4.77524471282959
E7.5-R1-C2,E9.5-R3-C2,23,182,124534,75.77863311767578,4.487668991088867
E7.5-R1-C2,E9.5-R3-C2,24,182,124534,83.55677795410156,5.071805000305176
E7.5-R1-C2,E9.5-R3-C2,25,182,124534,72.73014068603516,4.92698860168457
E7.5-R1-C2,E9.5-R3-C2,26,182,124534,86.62071228027344,4.858433723449707
E7.5-R1-C2,E9.5-R3-C2,27,182,124534,93.94329071044922,5.660769462585449
E7.5-R1-C2,E9.5-R3-C2,28,182,124534,73.14358520507812,4.341888427734375
E7.5-R1-C2,E9.5-R3-C2,29,182,124534,84.56526184082031,5.085646629333496
E7.5-R1-C2,E9.5-R3-C2,30,182,124534,79.35946655273438,4.525696754455566
E7.5-R1-C2,E9.5-R3-C2,31,182,124534,81.57756042480469,4.774818420410156
E7.5-R1-C2,E9.5-R3-C2,32,182,124534,84.48258972167969,5.385865211486816
E7.5-R1-C2,E9.5-R3-C2,33,182,124534,87.90748596191406,5.068174362182617
E7.5-R1-C2,E9.5-R3-C2,34,182,124534,75.46194458007812,4.820294380187988
E7.5-R1-C2,E9.5-R3-C2,35,182,124534,72.05107879638672,5.288203239440918
E7.5-R1-C2,E9.5-R3-C2,36,182,124534,79.04207611083984,5.227053165435791
E7.5-R1-C2,E9.5-R3-C2,37,182,124534,97.19720458984375,6.332657814025879
E7.5-R1-C2,E9.5-R3-C2,38,182,124534,84.52278900146484,6.142229080200195
E7.5-R1-C2,E9.5-R3-C2,39,182,124534,89.0412368774414,6.081073760986328
E7.5-R1-C2,E9.5-R3-C2,40,182,124534,85.64041137695312,6.2984209060668945
E7.5-R1-C2,E9.5-R3-C2,41,182,124534,91.82206726074219,5.854947566986084
E7.5-R1-C2,E9.5-R3-C2,42,182,124534,73.50364685058594,5.408249855041504
E7.5-R1-C2,E9.5-R3-C2,43,182,124534,82.43377685546875,5.920001029968262
E7.5-R1-C2,E9.5-R3-C2,44,182,124534,71.6222915649414,4.60939884185791
E7.5-R1-C2,E9.5-R3-C2,45,182,124534,80.96855163574219,6.07839298248291
E7.5-R1-C2,E9.5-R3-C2,46,182,124534,78.38948059082031,5.497402191162109
E7.5-R1-C2,E9.5-R3-C2,47,182,124534,79.35858917236328,5.372846603393555
E7.5-R1-C2,E9.5-R3-C2,48,182,124534,84.7047119140625,5.552496910095215
E7.5-R1-C2,E9.5-R3-C2,49,182,124534,92.0406723022461,5.543663024902344
E7.5-R1-C2,E9.5-R3-C4,0,182,28993,91.70381927490234,5.555437088012695
E7.5-R1-C2,E9.5-R3-C4,1,182,28993,77.69181823730469,5.076750755310059
E7.5-R1-C2,E9.5-R3-C4,2,182,28993,76.30306243896484,4.8614702224731445
E7.5-R1-C2,E9.5-R3-C4,3,182,28993,91.86528015136719,5.241611480712891
E7.5-R1-C2,E9.5-R3-C4,4,182,28993,75.320068359375,4.655614852905273
E7.5-R1-C2,E9.5-R3-C4,5,182,28993,84.07440185546875,5.444502830505371
E7.5-R1-C2,E9.5-R3-C4,6,182,28993,89.3793716430664,5.427315711975098
E7.5-R1-C2,E9.5-R3-C4,7,182,28993,95.03646850585938,5.560712814331055
E7.5-R1-C2,E9.5-R3-C4,8,182,28993,76.68887329101562,4.086925506591797
E7.5-R1-C2,E9.5-R3-C4,9,182,28993,93.2110595703125,5.837113380432129
E7.5-R1-C2,E9.5-R3-C4,10,182,28993,94.82210540771484,6.735369682312012
E7.5-R1-C2,E9.5-R3-C4,11,182,28993,77.14794921875,4.990917205810547
E7.5-R1-C2,E9.5-R3-C4,12,182,28993,81.3239517211914,5.170818328857422
E7.5-R1-C2,E9.5-R3-C4,13,182,28993,76.11016845703125,4.987853527069092
E7.5-R1-C2,E9.5-R3-C4,14,182,28993,82.06155395507812,4.3469085693359375
E7.5-R1-C2,E9.5-R3-C4,15,182,28993,76.35920715332031,4.625110626220703
E7.5-R1-C2,E9.5-R3-C4,16,182,28993,87.06147766113281,5.047919273376465
E7.5-R1-C2,E9.5-R3-C4,17,182,28993,88.07374572753906,5.797624111175537
E7.5-R1-C2,E9.5-R3-C4,18,182,28993,89.63078308105469,5.543027877807617
E7.5-R1-C2,E9.5-R3-C4,19,182,28993,70.70758056640625,4.275430679321289
E7.5-R1-C2,E9.5-R3-C4,20,182,28993,80.2843017578125,4.776181221008301
E7.5-R1-C2,E9.5-R3-C4,21,182,28993,80.92953491210938,4.813692092895508
E7.5-R1-C2,E9.5-R3-C4,22,182,28993,82.46501922607422,5.422893524169922
E7.5-R1-C2,E9.5-R3-C4,23,182,28993,80.8795166015625,4.889066696166992
E7.5-R1-C2,E9.5-R3-C4,24,182,28993,76.54112243652344,5.229730606079102
E7.5-R1-C2,E9.5-R3-C4,25,182,28993,78.2712173461914,4.887706756591797
E7.5-R1-C2,E9.5-R3-C4,26,182,28993,88.58659362792969,5.8610076904296875
E7.5-R1-C2,E9.5-R3-C4,27,182,28993,76.34496307373047,4.401479721069336
E7.5-R1-C2,E9.5-R3-C4,28,182,28993,97.62599182128906,6.143036842346191
E7.5-R1-C2,E9.5-R3-C4,29,182,28993,82.0777587890625,6.093950271606445
E7.5-R1-C2,E9.5-R3-C4,30,182,28993,75.7923583984375,5.560779571533203
E7.5-R1-C2,E9.5-R3-C4,31,182,28993,87.36312866210938,5.753973007202148
E7.5-R1-C2,E9.5-R3-C4,32,182,28993,74.6427001953125,4.751736640930176
E7.5-R1-C2,E9.5-R3-C4,33,182,28993,85.47181701660156,5.893792629241943
E7.5-R1-C2,E9.5-R3-C4,34,182,28993,90.11386108398438,6.332659721374512
E7.5-R1-C2,E9.5-R3-C4,35,182,28993,81.45154571533203,6.557314872741699
E7.5-R1-C2,E9.5-R3-C4,36,182,28993,74.58970642089844,5.921804428100586
E7.5-R1-C2,E9.5-R3-C4,37,182,28993,82.69755554199219,6.281473636627197
E7.5-R1-C2,E9.5-R3-C4,38,182,28993,72.07489013671875,4.615806579589844
E7.5-R1-C2,E9.5-R3-C4,39,182,28993,86.37335205078125,5.903557777404785
E7.5-R1-C2,E9.5-R3-C4,40,182,28993,86.5579833984375,5.515252113342285
E7.5-R1-C2,E9.5-R3-C4,41,182,28993,85.92008209228516,6.175259590148926
E7.5-R1-C2,E9.5-R3-C4,42,182,28993,82.79524230957031,4.942244529724121
E7.5-R1-C2,E9.5-R3-C4,43,182,28993,71.4835205078125,5.117133140563965
E7.5-R1-C2,E9.5-R3-C4,44,182,28993,77.86076354980469,5.596951007843018
E7.5-R1-C2,E9.5-R3-C4,45,182,28993,75.62913513183594,4.925146579742432
E7.5-R1-C2,E9.5-R3-C4,46,182,28993,85.14540100097656,5.168895721435547
E7.5-R1-C2,E9.5-R3-C4,47,182,28993,95.51602935791016,6.84981107711792
E7.5-R1-C2,E9.5-R3-C4,48,182,28993,81.77981567382812,5.900078773498535
E7.5-R1-C2,E9.5-R3-C4,49,182,28993,86.72817993164062,5.17465877532959
E7.5-R1-C2,E9.5-R3-C3,0,182,37267,74.32943725585938,4.441533088684082
E7.5-R1-C2,E9.5-R3-C3,1,182,37267,91.74037170410156,5.6874237060546875
E7.5-R1-C2,E9.5-R3-C3,2,182,37267,76.51947021484375,5.045349597930908
E7.5-R1-C2,E9.5-R3-C3,3,182,37267,83.18399047851562,5.008423805236816
E7.5-R1-C2,E9.5-R3-C3,4,182,37267,77.11625671386719,4.733498573303223
E7.5-R1-C2,E9.5-R3-C3,5,182,37267,81.96165466308594,5.225783824920654
E7.5-R1-C2,E9.5-R3-C3,6,182,37267,79.18992614746094,5.13471794128418
E7.5-R1-C2,E9.5-R3-C3,7,182,37267,89.38514709472656,5.011307716369629
E7.5-R1-C2,E9.5-R3-C3,8,182,37267,93.48062133789062,5.91993522644043
E7.5-R1-C2,E9.5-R3-C3,9,182,37267,82.33163452148438,4.861383438110352
E7.5-R1-C2,E9.5-R3-C3,10,182,37267,93.51258087158203,5.395199775695801
E7.5-R1-C2,E9.5-R3-C3,11,182,37267,77.1610107421875,5.005693435668945
E7.5-R1-C2,E9.5-R3-C3,12,182,37267,85.98515319824219,5.908494472503662
E7.5-R1-C2,E9.5-R3-C3,13,182,37267,88.96903991699219,5.436084747314453
E7.5-R1-C2,E9.5-R3-C3,14,182,37267,81.38822937011719,5.031866073608398
E7.5-R1-C2,E9.5-R3-C3,15,182,37267,96.0793228149414,6.272095680236816
